#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 03.01.2021 00:00 - 03.01.2021 23:59 *
;;Попутное направление;577;46,8%
378;СПб, Таллинское ш. д.180, уч. Таллинского ш. от КАД к Лиговскому путепроводу, зона контроля 1,2;KPA-0070-01;КПА;;6425;0,2%
;;Встречное направление;6425;100,0%
379;СПб, Таллинское ш. д.180, уч. Таллинского ш. от Лиговского путепровода к КАД, зона контроля 1,2;KPA-0070-02;КПА;;3296;0,1%
;;Встречное направление;3296;100,0%
380;СПб, Таллинское шоссе, д.69 А (перекресток), уч. Таллинского ш. от просп. Маршала Жукова к ул. Красных Зорь, зона контроля 1,2;KPA-0046-01;КПА;;19980;0,6%
;;Направление не указано;3;0,0%
;;Встречное направление;10359;51,8%
;;Попутное направление;9618;48,1%
381;СПб, Таллинское шоссе, д.69 А (перекресток), уч. Таллинского ш. от ул. Красных Зорь к просп. Маршала Жукова, зона контроля 1,2;KPA-0046-02;КПА;;15895;0,5%
;;Направление не указано;1;0,0%
;;Встречное направление;15894;100,0%
382;СПб, Тепловозная ул. д.31, уч. Тепловозной ул. от ул. Юннатов к ул. Дмитрия Устинова, зона контроля 1;KPA-0012-01;КПА;;470;0,0%
;;Направление не указано;1;0,2%
;;Встречное направление;368;78,3%
;;Попутное направление;101;21,5%
383;СПб, Фонтанки наб. реки д.201, уч. Лоцманской ул. от Псковской ул. к Старо-Калинкиному мосту, зона контроля 1,2;KPA-0004-03;КПА;;8392;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;8391;100,0%
384;СПб, Фонтанки наб. реки д.201, уч. Старо-Петергофского просп. от Рижского просп. к наб. реки Фонтанки, зона контроля 1,2;KPA-0004-01;КПА;;8463;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;8461;100,0%
385;СПб, Фонтанки наб. реки д.201, уч. дороги пл. Репина от просп. Римского-Корсакова к Старо-Калинкиному мосту, зона контроля 1,2;KPA-0004-02;КПА;;4770;0,2%
;;Встречное направление;4770;100,0%
386;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Рузовской ул. к Царскосельскому ж/д мосту, зона контроля 1,2;KPA-0027-04;КПА;;4511;0,1%
;;Встречное направление;4511;100,0%
387;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Рузовской ул. к Царскосельскому ж/д мосту, зона контроля 3;KPA-0027-03;КПА;;2972;0,1%
;;Встречное направление;2972;100,0%
388;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Царскосельского ж/д моста к Рузовской ул., зона контроля 1,2;KPA-0027-01;КПА;;2938;0,1%
;;Встречное направление;2938;100,0%
389;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Царскосельского ж/д моста к Рузовской ул., зона контроля 3;KPA-0027-02;КПА;;7157;0,2%
;;Встречное направление;7157;100,0%
390;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (чет. сторона) от Рыбинской ул. к Царскосельскому ж/д мосту, зона контроля 1,2;KPA-0028-01;КПА;;7055;0,2%
;;Встречное направление;7055;100,0%
391;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (чет. сторона) от Царскосельского ж/д моста к Рыбинской ул., зона контроля 1;KPA-0028-03;КПА;;2092;0,1%
;;Встречное направление;2092;100,0%
392;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (чет. сторона) от Царскосельского ж/д моста к Рыбинской ул., зона контроля 2,3;KPA-0028-02;КПА;;5630;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;5628;100,0%
393;СПб, Челябинская ул. д.2, уч. Ржевской ул. от КАД к ул. Красина, зона контроля 1,2;KPA-0031-02;КПА;;6269;0,2%
;;Встречное направление;6269;100,0%
394;СПб, Челябинская ул. д.2, уч. Челябинской ул. от КАД к Ржевской ул., зона контроля 1;KPA-0031-03;КПА;;1695;0,1%
;;Встречное направление;1695;100,0%
395;СПб, Челябинская ул. д.2, уч. съезда с Рябовского ш. к Ржевской ул., зона контроля 1;KPA-0031-01;КПА;;1711;0,1%
;;Встречное направление;1711;100,0%
396;СПб, Шафировский просп. д.17, уч. Шафировского просп. от Пискарёвского просп. к КАД, зона контроля 1,2;KPA-0030-01;КПА;;10746;0,3%
;;Встречное направление;10746;100,0%
397;СПб, Шафировский просп. д.17, уч. Шафировского просп. от Пискарёвского просп. к КАД, зона контроля 3,4;KPA-0030-02;КПА;;7727;0,3%
;;Встречное направление;7727;100,0%
398;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Большой Пороховской ул. к ул. Дегтярёва, зона контроля 1,2;KPA-0016-02;КПА;;3362;0,1%
;;Встречное направление;3362;100,0%
399;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Большой Пороховской ул. к ул. Дегтярёва, зона контроля 3;KPA-0016-01;КПА;;2539;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;2536;99,9%
400;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Партизанской ул. к Большой Пороховской ул., зона контроля 1;KPA-0016-04;КПА;;677;0,0%
;;Направление не указано;6;0,9%
;;Встречное направление;671;99,1%
401;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Партизанской ул. к Большой Пороховской ул., зона контроля 2,3;KPA-0016-03;КПА;;3299;0,1%
;;Направление не указано;4;0,1%
;;Встречное направление;3295;99,9%
402;Сестрорецк, Владимирский просп. д.4, уч. Владимирского просп. от КАД к ул. Писемского, зона контроля 1;KPA-0093-02;КПА;;1578;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;1494;94,7%
;;Попутное направление;82;5,2%
403;Сестрорецк, Владимирский просп. д.4, уч. Владимирского просп. от ул. Писемского к КАД, зона контроля 1;KPA-0093-01;КПА;;1276;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;1273;99,8%
;;Попутное направление;2;0,2%
404;Сестрорецк, Муромцева просп. д.8 (пересечение просп. Муромцева и ул. Пушкинской), уч. просп. Муромцева от ул. Большая Горская к ул. Пушкинская, зона контроля 1;KPA-0085-02;КПА;;1304;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;1293;99,2%
;;Попутное направление;10;0,8%
405;Сестрорецк, Муромцева просп. д.8 (пересечение просп. Муромцева и ул. Пушкинской), уч. просп. Муромцева от ул. Гагаринская к ул. Алексеевская, зона контроля 1;KPA-0085-01;КПА;;1642;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;1635;99,6%
;;Попутное направление;5;0,3%
406;Сестрорецк, Токарева ул. д.2, уч. Приморского ш. от ул. Токарева к ул. Инструментальщиков.;10-0275;ГЦВН;;10300;0,3%
;;Направление не указано;10300;100,0%
407;Стрельна, Красносельское ш. д.2, уч. Красносельского ш. от Волхонского ш. к Санкт-Петербургскому ш., зона контроля 1;KPA-0074-01;КПА;;1992;0,1%
;;Встречное направление;1992;100,0%
408;Стрельна, Красносельское ш. д.2, уч. Санкт-Петербургского ш. от Почтового пер. к Красносельскому ш., зона контроля 1,2;KPA-0074-02;КПА;;7113;0,2%
;;Направление не указано;3;0,0%
;;Встречное направление;7110;100,0%
409;Стрельна, Красносельское ш. д.2, уч. Санкт-Петербургского ш. от Расстанной ул. к ул. Глинки, зона контроля 1,2;KPA-0074-04;КПА;;6165;0,2%
;;Встречное направление;6165;100,0%
410;Стрельна, Красносельское ш. д.2, уч. Санкт-Петербургского ш. от Расстанной ул. к ул. Глинки, зона контроля 3;KPA-0074-03;КПА;;3189;0,1%
;;Встречное направление;3189;100,0%
411;Стрельна, Нижняя Колония ул. д.15 (перекресток Волхонского ш. и ул. Нижняя Колония), уч. Волхонского ш. от Красносельского ш. к ул. Нижняя Колония, зона контроля 1,2;KPA-0076-02;КПА;;3532;0,1%
;;Встречное направление;1383;39,2%
;;Попутное направление;2149;60,8%
412;Стрельна, Нижняя Колония ул. д.15 (перекресток Волхонского ш. и ул. Нижняя Колония), уч. ул. Нижняя Колония от Волхонского ш. к ул. Верхняя Колония, зона контроля 1;KPA-0076-01;КПА;;3406;0,1%
;;Встречное направление;1969;57,8%
;;Попутное направление;1437;42,2%
413;Стрельна, Санкт-Петербургское ш. д.15 В (перекресток), уч. Санкт-Петербургского ш. от Центральной ул. к Варламовской ул., зона контроля 1,2;KPA-0050-01;КПА;;9666;0,3%
;;Встречное направление;9666;100,0%
414;Стрельна, Санкт-Петербургское ш. д.15 В (перекресток), уч. Санкт-Петербургского ш. от ул. Ленина к просп. Будённого, зона контроля 1,2;KPA-0050-02;КПА;;8566;0,3%
;;Встречное направление;8566;100,0%
415;Стрельна, Санкт-Петербургское ш. д.15 В (перекресток), уч. просп. Будённого от ж\д вокзала Сергиево к Санкт-Петербургскому ш., зона контроля 1;KPA-0050-03;КПА;;6623;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;4884;73,7%
;;Попутное направление;1737;26,2%
416;Стрельна, Санкт-Петербургское ш. д.82 (перекресток), уч. Санкт-Петербургского ш. от Львовской ул. к Фронтовой ул., зона контроля 1,2;KPA-0054-02;КПА;;7239;0,2%
;;Встречное направление;7239;100,0%
417;Стрельна, Санкт-Петербургское ш. д.82 (перекресток), уч. Санкт-Петербургского ш. от Орловской ул. к Стрельнинской ул., зона контроля 1,2;KPA-0054-03;КПА;;7522;0,2%
;;Встречное направление;7522;100,0%
418;Стрельна, Санкт-Петербургское ш. д.82 (перекресток), уч. Фронтовой ул. от Владимирского пер. к Санкт-Петербургскому ш., зона контроля 1,2;KPA-0054-01;КПА;;2231;0,1%
;;Встречное направление;2222;99,6%
;;Попутное направление;9;0,4%
419;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., 2-я правая полоса;SK0181;ГАС ФН ПДД;;5964;0,2%
;;Направление не указано;5964;100,0%
420;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., 3-я правая полоса;SK0190;ГАС ФН ПДД;;4852;0,2%
;;Направление не указано;4852;100,0%
421;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., крайняя левая полоса;SK0191;ГАС ФН ПДД;;4302;0,1%
;;Направление не указано;4302;100,0%
422;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., крайняя правая полоса;SK0177;ГАС ФН ПДД;;6060;0,2%
;;Направление не указано;6060;100,0%
423;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., 2-я правая полоса;SK0179;ГАС ФН ПДД;;5231;0,2%
;;Направление не указано;5231;100,0%
424;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., 3-я правая полоса;SK0186;ГАС ФН ПДД;;2946;0,1%
;;Направление не указано;2946;100,0%
425;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., крайняя левая полоса;SK0189;ГАС ФН ПДД;;2613;0,1%
;;Направление не указано;2613;100,0%
426;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., крайняя правая полоса;SK0178;ГАС ФН ПДД;;1970;0,1%
;;Направление не указано;1970;100,0%
427;г. СПб, 70 км 300 м КАД А-118, от Пулковского ш. к Дачному пр., 2-я правая полоса;SK0187;ГАС ФН ПДД;;3260;0,1%
;;Направление не указано;3260;100,0%
428;г. СПб, 70 км 300 м КАД А-118, от Пулковского ш. к Дачному пр., крайняя левая полоса;SK0192;ГАС ФН ПДД;;795;0,0%
;;Направление не указано;795;100,0%
429;г. СПб, 70 км 300 м КАД А-118, от Пулковского ш. к Дачному пр., крайняя правая полоса;SK0184;ГАС ФН ПДД;;2283;0,1%
;;Направление не указано;2283;100,0%
430;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., 2-я правая полоса;SK0182;ГАС ФН ПДД;;2908;0,1%
;;Направление не указано;2908;100,0%
431;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., 3-я правая полоса;SK0194;ГАС ФН ПДД;;5492;0,2%
;;Направление не указано;5492;100,0%
432;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., крайняя левая полоса;SK0195;ГАС ФН ПДД;;2672;0,1%
;;Направление не указано;2672;100,0%
433;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., крайняя правая полоса;SK0176;ГАС ФН ПДД;;3141;0,1%
;;Направление не указано;3141;100,0%
434;г. СПб, 81 км 800 м КАД А-118, от Софийской ул. к Октябрьской наб., 3-я правая полоса;SK0185;ГАС ФН ПДД;;2233;0,1%
;;Направление не указано;2233;100,0%
435;г. СПб, Белградская ул. д.10 к.1-А, от пр. Славы к ул. Фучика;MB0198;ГАС ФН ПДД;;4425;0,1%
;;Направление не указано;4425;100,0%
436;г. СПб, Белградская ул. д.10 к.1-А, от ул. Фучика к пр. Славы;MB0199;ГАС ФН ПДД;;4081;0,1%
;;Направление не указано;4081;100,0%
437;г. СПб, Белградская ул. д.42, к.1 А, от пр. Славы к  ул. Димитрова;1212007;ГАС ФН ПДД;;7342;0,2%
;;Направление не указано;7342;100,0%
438;г. СПб, Богатырский пр. д.59, к.1, от Туристской ул. к Шуваловскому пр.;1307017;ГАС ФН ПДД;;899;0,0%
;;Направление не указано;899;100,0%
439;г. СПб, Богатырский пр. д.59, к.1, от Шуваловского пр. к Туристской ул.;1307019;ГАС ФН ПДД;;1649;0,1%
;;Направление не указано;1649;100,0%
440;г. СПб, Большой пр. П.С. д. 86 лит. А к ул. Плуталова;F315;ГАС ФН ПДД;;9994;0,3%
;;Направление не указано;9994;100,0%
441;г. СПб, Большой пр. П.С. д.12 лит. А, к ул. Зверинской;F310;ГАС ФН ПДД;;9087;0,3%
;;Направление не указано;9087;100,0%
442;г. СПб, Большой пр. П.С., д.28/1 лит. А к ул. Пионерская;F317;ГАС ФН ПДД;;2346;0,1%
;;Направление не указано;2346;100,0%
443;г. СПб, Витебский пр. 107-А, от Дунайского пр. к КАД, 2-я правая полоса;SK1296;ГАС ФН ПДД;;2922;0,1%
;;Направление не указано;2922;100,0%
444;г. СПб, Витебский пр. 107-А, от Дунайского пр. к КАД, крайняя левая полоса;SK1297;ГАС ФН ПДД;;2114;0,1%
;;Направление не указано;2114;100,0%
445;г. СПб, Витебский пр. 107-А, от Дунайского пр. к КАД, крайняя правая полоса;SK1295;ГАС ФН ПДД;;1995;0,1%
;;Направление не указано;1995;100,0%
446;г. СПб, Витебский пр. 107-А, от КАД к Дунайскому пр., 2-я правая полоса;SK0955;ГАС ФН ПДД;;1473;0,0%
;;Направление не указано;1473;100,0%
447;г. СПб, Витебский пр. 107-А, от КАД к Дунайскому пр., крайняя правая полоса;SK1292;ГАС ФН ПДД;;1738;0,1%
;;Направление не указано;1738;100,0%
448;г. СПб, Витебский пр. д. 87 к. 1-А, от ул. Типанова к Дунайскому пр.;MD1071;ГАС ФН ПДД;;3956;0,1%
;;Направление не указано;3956;100,0%
449;г. СПб, Вознесенский пр. д.16 лит. А, к пер. Пирогова;F316;ГАС ФН ПДД;;3012;0,1%
;;Направление не указано;3012;100,0%
450;г. СПб, Вознесенский пр. д.34 лит. Г, к пер. Красноградскому;F313;ГАС ФН ПДД;;6216;0,2%
;;Направление не указано;6216;100,0%
451;г. СПб, Выборгское ш. д. 34 А;1307024;ГАС ФН ПДД;;15337;0,5%
;;Направление не указано;15337;100,0%
452;г. СПб, Выборгское ш. д.19 к.1, от ул. Хошимина к пр. Просвещения;1411005;ГАС ФН ПДД;;14708;0,5%
;;Направление не указано;14708;100,0%
453;г. СПб, Выборгское ш. д.19, к.1, от пр. Просвещения к ул. Хошимина;1411008;ГАС ФН ПДД;;11275;0,4%
;;Направление не указано;11275;100,0%
454;г. СПб, Выборгское ш. д.34 А, от пр. Энгельса к пр. Луначарского;1307023;ГАС ФН ПДД;;13491;0,4%
;;Направление не указано;13491;100,0%
455;г. СПб, Выборгское ш. пересечение с дорогой на Каменку;1212008;ГАС ФН ПДД;;21630;0,7%
;;Направление не указано;21630;100,0%
456;г. СПб, Гражданский пр. д. 84, от Северного пр. к пр.Науки;1212012;ГАС ФН ПДД;;15752;0,5%
;;Направление не указано;15752;100,0%
457;г. СПб, Дорога в аэропорт Пулково, координаты N59.79224 E30.30762, к Пулковскому ш., 2-я правая полоса;SK1294;ГАС ФН ПДД;;3976;0,1%
;;Направление не указано;3976;100,0%
458;г. СПб, Дорога в аэропорт Пулково, координаты N59.79224 E30.30762, к Пулковскому ш., крайняя левая полоса;SK1293;ГАС ФН ПДД;;2124;0,1%
;;Направление не указано;2124;100,0%
459;г. СПб, Дорога в аэропорт Пулково, координаты N59.79224 E30.30762, к Пулковскому ш., крайняя правая полоса;SK0956;ГАС ФН ПДД;;743;0,0%
;;Направление не указано;743;100,0%
460;г. СПб, Дорога в аэропорт Пулково, координаты N59.79235 E30.30769, от Пулковского ш., 2-я правая полоса;SK0954;ГАС ФН ПДД;;3955;0,1%
;;Направление не указано;3955;100,0%
461;г. СПб, Дорога в аэропорт Пулково, координаты N59.79235 E30.30769, от Пулковского ш., крайняя левая полоса;SK1282;ГАС ФН ПДД;;1093;0,0%
;;Направление не указано;1093;100,0%
462;г. СПб, Дорога в аэропорт Пулково, координаты N59.79235 E30.30769, от Пулковского ш., крайняя правая полоса;SK1281;ГАС ФН ПДД;;409;0,0%
;;Направление не указано;409;100,0%
463;г. СПб, Дорога в аэропорт Пулково, координаты N59.79347 E30.29922, к Пулковскому ш.;KB0356;ГАС ФН ПДД;;18966;0,6%
;;Направление не указано;18966;100,0%
464;г. СПб, Дунайский пр. д.58, к.3 А, от Бухарестской ул. к Софийской ул.;1411009;ГАС ФН ПДД;;8323;0,3%
;;Направление не указано;8323;100,0%
465;г. СПб, Дунайский пр. д.58, к.3 А, от Бухарестской ул. к Софийской ул.;1307020;ГАС ФН ПДД;;18603;0,6%
;;Направление не указано;18603;100,0%
466;г. СПб, Дунайский пр. д.58, к.3 А, от Софийской ул. к Бухарестской ул.;1307021;ГАС ФН ПДД;;7838;0,3%
;;Направление не указано;7838;100,0%
467;г. СПб, ЗСД 15 км 258 м, от Благодатной ул. к Приморскому пр.;MT0249;ЗСД;;30998;1,0%
;;Направление не указано;30998;100,0%
468;г. СПб, ЗСД 21 км 109 м, от КАД к Богатырскому пр.;MT0248;ЗСД;;26664;0,9%
;;Направление не указано;26664;100,0%
469;г. СПб, ЗСД 26 км 778 м, от Богатырского пр. к КАД;MT0244;ЗСД;;20265;0,7%
;;Направление не указано;20265;100,0%
470;г. СПб, ЗСД 35 км 792 м, от Приморского пр. к Благодатной ул.;MT0246;ЗСД;;30858;1,0%
;;Направление не указано;30858;100,0%
471;г. СПб, ЗСД 36 км 912 м, от КАД к а/д "Скандинавия";MT0247;ЗСД;;22170;0,7%
;;Направление не указано;22170;100,0%
472;г. СПб, ЗСД 8 км 088 м, от а/д "Скандинавия" к КАД;MT0245;ЗСД;;21769;0,7%
;;Направление не указано;21769;100,0%
473;г. СПб, Заневский пр., дом 54 к2, от пр. Косыгина к Уткину пр.;PA0020;авто и электро транспорт;;1;0,0%
;;Направление не указано;1;100,0%
474;г. СПб, Зеленогорское ш. 3 км 553 м, к нп Комарово;KPS00020/KPL00021;ГАС ФН ПДД;;9282;0,3%
;;Направление не указано;9282;100,0%
475;г. СПб, Зеленогорское ш. д. 6, лит. А, к г. Зеленогорск;KLAT007/KLAK021;ГАС ФН ПДД;;6089;0,2%
;;Направление не указано;6089;100,0%
476;г. СПб, Зеленогорское ш. д. 6, лит. А, к нп Солнечное;KLAT007/KLAK022;ГАС ФН ПДД;;6925;0,2%
;;Направление не указано;6925;100,0%
477;г. СПб, КАД А-118 от Московского ш. к Софийской ул., крайняя левая полоса;SK0960;ГАС ФН ПДД;;2901;0,1%
;;Направление не указано;2901;100,0%
478;г. СПб, КАД А-118, от Дачного пр. к Пулковскому ш., 2-я правая полоса;SK0952;ГАС ФН ПДД;;3780;0,1%
;;Направление не указано;3780;100,0%
479;г. СПб, КАД А-118, от Дачного пр. к Пулковскому ш., 3-я правая полоса;SK0957;ГАС ФН ПДД;;6531;0,2%
;;Направление не указано;6531;100,0%
480;г. СПб, КАД А-118, от Дачного пр. к Пулковскому ш., крайняя правая полоса;SK0951;ГАС ФН ПДД;;3705;0,1%
;;Направление не указано;3705;100,0%
481;г. СПб, КАД А-118, от Московского ш. к Софийской ул., 2-я правая полоса;SK0962;ГАС ФН ПДД;;4479;0,1%
;;Направление не указано;4479;100,0%
482;г. СПб, КАД А-118, от Московского ш. к Софийской ул., 3-я правая полоса;SK0959;ГАС ФН ПДД;;8366;0,3%
;;Направление не указано;8366;100,0%
483;г. СПб, КАД А-118, от Московского ш. к Софийской ул., крайняя правая полоса;SK0961;ГАС ФН ПДД;;4569;0,1%
;;Направление не указано;4569;100,0%
484;г. СПб, Каменноостровский пр. д. 68-А, от Ушаковского моста к Каменноостровскому мосту;KB0035;ГАС ФН ПДД;;12394;0,4%
;;Направление не указано;12394;100,0%
485;г. СПб, Каменноостровский пр. д.81-Г, от Каменноостровского моста к Ушаковскому мосту;KB0038;ГАС ФН ПДД;;11215;0,4%
;;Направление не указано;11215;100,0%
486;г. СПб, Кантемировский мост, от пр. Медиков к Кантемировской ул.;F308;ГАС ФН ПДД;;3300;0,1%
;;Направление не указано;3300;100,0%
487;г. СПб, Коломяжский пр. д.18, от ул. Аэродромной к Школьной ул., 2-я правая полоса;SK1277;ГАС ФН ПДД;;1280;0,0%
;;Направление не указано;1280;100,0%
488;г. СПб, Коломяжский пр. д.18, от ул. Аэродромной к Школьной ул., 3-я правая полоса;SK1279;ГАС ФН ПДД;;1387;0,0%
;;Направление не указано;1387;100,0%
489;г. СПб, Коломяжский пр. д.18, от ул. Аэродромной к Школьной ул., крайняя левая полоса;SK1278;ГАС ФН ПДД;;432;0,0%
;;Направление не указано;432;100,0%
490;г. СПб, Ленинский пр. д. 126-А, к пр. Стачек;F301;ГАС ФН ПДД;;12979;0,4%
;;Направление не указано;12979;100,0%
491;г. СПб, Ленинский пр. д. 87-А, к пр. Стачек;F302;ГАС ФН ПДД;;4686;0,2%
;;Направление не указано;4686;100,0%
492;г. СПб, Ленинский пр. д. 87-А, к пр. Стачек;F303;ГАС ФН ПДД;;16312;0,5%
;;Направление не указано;16312;100,0%
493;г. СПб, Малоохтинская наб. д. 16 А, от Республиканской ул. к мосту Петра Великого;1212005;ГАС ФН ПДД;;23724;0,8%
;;Направление не указано;23724;100,0%
494;г. СПб, Митрофаньевское ш. д.29-В, от М. Митрофаньевской ул. к Кубинской ул.;KB0344;ГАС ФН ПДД;;8895;0,3%
;;Направление не указано;8895;100,0%
495;г. СПб, Народного Ополчения пр. д. 197;KB0039;ГАС ФН ПДД;;6309;0,2%
;;Направление не указано;6309;100,0%
496;г. СПб, Новоизмайловский пр. д.81-А, от Ленинского пр. к Бассейной ул.;KB0041;ГАС ФН ПДД;;2739;0,1%
;;Направление не указано;2739;100,0%
497;г. СПб, Обводный канал  д. 75-А, направление встречное  от ул. Боровая  к ул. Черняховского;MD0097;ГАС ФН ПДД;;1689;0,1%
;;Направление не указано;1689;100,0%
498;г. СПб, Октябрьская наб. д. 38, от ул. Дыбенко к ул. Зольная;MD0127;ГАС ФН ПДД;;4729;0,2%
;;Направление не указано;4729;100,0%
499;г. СПб, Октябрьская наб. напротив д.38, от ул. Зольная к ул. Дыбенко;KB0454;ГАС ФН ПДД;;7732;0,3%
;;Направление не указано;7732;100,0%
500;г. СПб, Петергофское ш. д.11/21-Б, от пр. М. Жукова к ул. Доблести;KB0460;ГАС ФН ПДД;;9772;0,3%
;;Направление не указано;9772;100,0%
501;г. СПб, Петергофское ш. д.31, к.2 А, от ул. Катерников к ул. Доблести;1411004;ГАС ФН ПДД;;19876;0,6%
;;Направление не указано;19876;100,0%
502;г. СПб, Пискаревский пр. д.39 А,  от пр. М. Блюхера к пр. Металлистов;1307022;ГАС ФН ПДД;;2837;0,1%
;;Направление не указано;2837;100,0%
503;г. СПб, Пискаревский пр. д.39 А, от пр. М. Блюхера к Бестужевской ул.;1307026;ГАС ФН ПДД;;24448;0,8%
;;Направление не указано;24448;100,0%
504;г. СПб, Полюстровский пр. д.59-А, от Кондратьевского пр. к Чугунной ул.;KB0340;ГАС ФН ПДД;;2148;0,1%
;;Направление не указано;2148;100,0%
505;г. СПб, Полюстровский пр. д.59-А, от Чугунной ул. к Кондратьевскому пр.;KB0351;ГАС ФН ПДД;;1935;0,1%
;;Направление не указано;1935;100,0%
506;г. СПб, Приморский пр. д.14, сооружение 1-А, к ЗСД, 2-я правая полоса;SK1302;ГАС ФН ПДД;;3434;0,1%
;;Направление не указано;3434;100,0%
507;г. СПб, Приморский пр. д.14, сооружение 1-А, к ЗСД, крайняя левая полоса;SK1303;ГАС ФН ПДД;;2783;0,1%
;;Направление не указано;2783;100,0%
508;г. СПб, Приморский пр. д.14, сооружение 1-А, к ЗСД, крайняя правая полоса;SK1301;ГАС ФН ПДД;;520;0,0%
;;Направление не указано;520;100,0%
509;г. СПб, Приморский пр. д.14, сооружение 2-А, к Ушаковской наб., 2-я правая полоса;SK1284;ГАС ФН ПДД;;1675;0,1%
;;Направление не указано;1675;100,0%
510;г. СПб, Приморский пр. д.14, сооружение 2-А, к Ушаковской наб., крайняя левая полоса;SK1283;ГАС ФН ПДД;;2035;0,1%
;;Направление не указано;2035;100,0%
511;г. СПб, Приморский пр. д.14, сооружение 2-А, к Ушаковской наб., крайняя правая полоса;SK1285;ГАС ФН ПДД;;260;0,0%
;;Направление не указано;260;100,0%
512;г. СПб, Приморское ш. д.80, от Мариинского пр. к Озерковской ул.;1411011;ГАС ФН ПДД;;19087;0,6%
;;Направление не указано;19087;100,0%
513;г. СПб, Пулковское ш. д. 105-А, от Волхонского ш. к Петербургскому ш.;MB0219;ГАС ФН ПДД;;18095;0,6%
;;Направление не указано;18095;100,0%
514;г. СПб, Пулковское шоссе напротив дома 24, кор.1 , от  съезда с КАД к Дунайскому пр.;MB0214;ГАС ФН ПДД;;27797;0,9%
;;Направление не указано;27797;100,0%
515;г. СПб, Пулковское шоссе напротив дома 5, кор.1 , от  пл. Победы к Дунайского пр.;MB0224;ГАС ФН ПДД;;21722;0,7%
;;Направление не указано;21722;100,0%
516;г. СПб, Пулковское шоссе напротив дома 5, кор.1 , от Дунайского пр. к пл. Победы;MB0209;ГАС ФН ПДД;;22897;0,7%
;;Направление не указано;22897;100,0%
517;г. СПб, Пулковское шоссе от поста ГИБДД к повороту к аэропорту Пулково;MB0220;ГАС ФН ПДД;;48045;1,6%
;;Направление не указано;48045;100,0%
518;г. СПб, Светлановский пр. д.79 А;1212009;ГАС ФН ПДД;;10860;0,4%
;;Направление не указано;10860;100,0%
519;г. СПб, Северный пр. координаты N60.03119 E30.37309, от Светлановского пр. к пр. Культуры;KB0451;ГАС ФН ПДД;;4280;0,1%
;;Направление не указано;4280;100,0%
520;г. СПб, Северный пр. координаты N60.03119 E30.37309, от пр. Культуры к Светлановскому пр.;KB0453;ГАС ФН ПДД;;4632;0,1%
;;Направление не указано;4632;100,0%
521;г. СПб, Суздальский пр. д.21 Д, от пр. Энгельса к ул. Композиторов;1411012;ГАС ФН ПДД;;7519;0,2%
;;Направление не указано;7519;100,0%
522;г. СПб, Суздальский пр. д.21 Д, от ул. Композиторов к пр. Энгельса;1411010;ГАС ФН ПДД;;13183;0,4%
;;Направление не указано;13183;100,0%
523;г. СПб, Суздальский пр. д.75 А, от пр. Культуры к пр. Светлановскому;1307018;ГАС ФН ПДД;;11313;0,4%
;;Направление не указано;11313;100,0%
