#;рубеж;с-н/направление/интервал;система/кол-во (интервал);% (интервал);кол-во (рубеж);% (рубеж)
;;;;;;; 06.01.2021 00:00 - 06.01.2021 23:59 *
1;[DEL20190516]г. СПб, пр. Медиков, д.10, к.1 лит. А, к ул. Профессора Попова;F308;;;2923;0,1%
370;СПб, Руставели ул. д.71, уч. ул. Руставели от просп. Просвещения к Суздальскому просп., зона контроля 3;KPA-0008-01;КПА;;3100;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;3098;99,9%
371;СПб, Рябовское ш. д.21, уч. Рябовского ш. от ул. Коммуны к Лесопарковой ул., зона контроля 1,2;KPA-0014-01;КПА;;15967;0,4%
;;Встречное направление;15967;100,0%
372;СПб, Рябовское ш. д.75, уч. Рябовского ш. от Беломорской ул. к Ковалёвской ул., зона контроля 1,2;KPA-0010-01;КПА;;16432;0,4%
;;Встречное направление;16432;100,0%
373;СПб, Советский просп. д.25 А, уч. Советского просп. от Петрозаводского ш. к Шлиссельбургскому просп., зона контроля 1;KPA-0020-01;КПА;;13074;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;13062;99,9%
;;Попутное направление;11;0,1%
374;СПб, Советский просп. д.25 А, уч. Советского просп. от Шлиссельбургского просп. к Петрозаводскому ш., зона контроля 1;KPA-0020-02;КПА;;12211;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;12208;100,0%
;;Попутное направление;2;0,0%
375;СПб, Совхозная ул. д.19, уч. Совхозной ул. от дома 19 к дому 30, зона контроля 1;KPA-0095-02;КПА;;107;0,0%
;;Направление не указано;2;1,9%
;;Встречное направление;45;42,1%
;;Попутное направление;60;56,1%
376;СПб, Совхозная ул. д.19, уч. Совхозной ул. от дома 30 к дому 19, зона контроля 1;KPA-0095-01;КПА;;42;0,0%
;;Направление не указано;2;4,8%
;;Встречное направление;40;95,2%
377;СПб, Софийская ул. д.91, уч. Софийской ул. от Грузового проезда к КАД, зона контроля 1;KPA-0061-04;КПА;;3028;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;3026;99,9%
378;СПб, Софийская ул. д.91, уч. Софийской ул. от Грузового проезда к КАД, зона контроля 2,3;KPA-0061-03;КПА;;9691;0,3%
;;Направление не указано;3;0,0%
;;Встречное направление;9688;100,0%
379;СПб, Софийская ул. д.91, уч. Софийской ул. от КАД к Грузовому проезду, зона контроля 1;KPA-0061-01;КПА;;3705;0,1%
;;Направление не указано;3;0,1%
;;Встречное направление;3702;99,9%
380;СПб, Софийская ул. д.91, уч. Софийской ул. от КАД к Грузовому проезду, зона контроля 2,3;KPA-0061-02;КПА;;9070;0,2%
;;Встречное направление;9070;100,0%
381;СПб, Стачек просп. д.83, уч. проезда вдоль жилых домов просп. Стачек от ул. Морской Пехоты к дому 83 по просп. Стачек, зона контроля 1,2;KPA-0042-01;КПА;;1844;0,0%
;;Направление не указано;4;0,2%
;;Встречное направление;1838;99,7%
;;Попутное направление;2;0,1%
382;СПб, Стачек просп. д.83, уч. проезда вдоль жилых домов ул. Морской Пехоты к дому 2 от путепровода Автово, зона контроля 1;KPA-0042-02;КПА;;1712;0,0%
;;Направление не указано;2;0,1%
;;Встречное направление;870;50,8%
;;Попутное направление;840;49,1%
383;СПб, Таллинское ш. д.180, уч. Таллинского ш. от КАД к Лиговскому путепроводу, зона контроля 1,2;KPA-0070-01;КПА;;7800;0,2%
;;Встречное направление;7800;100,0%
384;СПб, Таллинское ш. д.180, уч. Таллинского ш. от Лиговского путепровода к КАД, зона контроля 1,2;KPA-0070-02;КПА;;2874;0,1%
;;Встречное направление;2874;100,0%
385;СПб, Таллинское шоссе, д.69 А (перекресток), уч. Таллинского ш. от просп. Маршала Жукова к ул. Красных Зорь, зона контроля 1,2;KPA-0046-01;КПА;;20899;0,6%
;;Направление не указано;1;0,0%
;;Встречное направление;10022;48,0%
;;Попутное направление;10876;52,0%
386;СПб, Таллинское шоссе, д.69 А (перекресток), уч. Таллинского ш. от ул. Красных Зорь к просп. Маршала Жукова, зона контроля 1,2;KPA-0046-02;КПА;;18911;0,5%
;;Направление не указано;2;0,0%
;;Встречное направление;18909;100,0%
387;СПб, Тепловозная ул. д.31, уч. Тепловозной ул. от ул. Юннатов к ул. Дмитрия Устинова, зона контроля 1;KPA-0012-01;КПА;;807;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;655;81,2%
;;Попутное направление;150;18,6%
388;СПб, Фонтанки наб. реки д.201, уч. Лоцманской ул. от Псковской ул. к Старо-Калинкиному мосту, зона контроля 1,2;KPA-0004-03;КПА;;9654;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;9652;100,0%
389;СПб, Фонтанки наб. реки д.201, уч. Старо-Петергофского просп. от Рижского просп. к наб. реки Фонтанки, зона контроля 1,2;KPA-0004-01;КПА;;8843;0,2%
;;Направление не указано;5;0,1%
;;Встречное направление;8838;99,9%
390;СПб, Фонтанки наб. реки д.201, уч. дороги пл. Репина от просп. Римского-Корсакова к Старо-Калинкиному мосту, зона контроля 1,2;KPA-0004-02;КПА;;6316;0,2%
;;Направление не указано;12;0,2%
;;Встречное направление;6304;99,8%
391;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Рузовской ул. к Царскосельскому ж/д мосту, зона контроля 1,2;KPA-0027-04;КПА;;14324;0,4%
;;Встречное направление;14324;100,0%
392;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Рузовской ул. к Царскосельскому ж/д мосту, зона контроля 3;KPA-0027-03;КПА;;5141;0,1%
;;Встречное направление;5141;100,0%
393;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Царскосельского ж/д моста к Рузовской ул., зона контроля 1,2;KPA-0027-01;КПА;;5246;0,1%
;;Встречное направление;5246;100,0%
394;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (неч. сторона) от Царскосельского ж/д моста к Рузовской ул., зона контроля 3;KPA-0027-02;КПА;;9297;0,2%
;;Встречное направление;9297;100,0%
395;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (чет. сторона) от Рыбинской ул. к Царскосельскому ж/д мосту, зона контроля 1,2;KPA-0028-01;КПА;;9352;0,2%
;;Направление не указано;2;0,0%
;;Встречное направление;9350;100,0%
396;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (чет. сторона) от Царскосельского ж/д моста к Рыбинской ул., зона контроля 1;KPA-0028-03;КПА;;1628;0,0%
;;Направление не указано;6;0,4%
;;Встречное направление;1622;99,6%
397;СПб, Царскосельский ж/д мост, уч. наб. Обводного канала (чет. сторона) от Царскосельского ж/д моста к Рыбинской ул., зона контроля 2,3;KPA-0028-02;КПА;;7046;0,2%
;;Направление не указано;11;0,2%
;;Встречное направление;7035;99,8%
398;СПб, Челябинская ул. д.2, уч. Ржевской ул. от КАД к ул. Красина, зона контроля 1,2;KPA-0031-02;КПА;;6139;0,2%
;;Встречное направление;6139;100,0%
399;СПб, Челябинская ул. д.2, уч. Челябинской ул. от КАД к Ржевской ул., зона контроля 1;KPA-0031-03;КПА;;2193;0,1%
;;Встречное направление;2193;100,0%
400;СПб, Челябинская ул. д.2, уч. съезда с Рябовского ш. к Ржевской ул., зона контроля 1;KPA-0031-01;КПА;;2038;0,1%
;;Встречное направление;2038;100,0%
401;СПб, Шафировский просп. д.17, уч. Шафировского просп. от Пискарёвского просп. к КАД, зона контроля 1,2;KPA-0030-01;КПА;;13922;0,4%
;;Направление не указано;2;0,0%
;;Встречное направление;13920;100,0%
402;СПб, Шафировский просп. д.17, уч. Шафировского просп. от Пискарёвского просп. к КАД, зона контроля 3,4;KPA-0030-02;КПА;;961;0,0%
;;Направление не указано;2;0,2%
;;Встречное направление;959;99,8%
403;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Большой Пороховской ул. к ул. Дегтярёва, зона контроля 1,2;KPA-0016-02;КПА;;5259;0,1%
;;Встречное направление;5259;100,0%
404;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Большой Пороховской ул. к ул. Дегтярёва, зона контроля 3;KPA-0016-01;КПА;;2951;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2949;99,9%
405;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Партизанской ул. к Большой Пороховской ул., зона контроля 1;KPA-0016-04;КПА;;728;0,0%
;;Направление не указано;2;0,3%
;;Встречное направление;726;99,7%
406;СПб, Энергетиков просп. д.22 лит.Б, уч. просп. Энергетиков от Партизанской ул. к Большой Пороховской ул., зона контроля 2,3;KPA-0016-03;КПА;;4926;0,1%
;;Направление не указано;2;0,0%
;;Встречное направление;4924;100,0%
407;Сестрорецк, Владимирский просп. д.4, уч. Владимирского просп. от КАД к ул. Писемского, зона контроля 1;KPA-0093-02;КПА;;1879;0,0%
;;Направление не указано;1;0,1%
;;Встречное направление;1796;95,6%
;;Попутное направление;82;4,4%
408;Сестрорецк, Владимирский просп. д.4, уч. Владимирского просп. от ул. Писемского к КАД, зона контроля 1;KPA-0093-01;КПА;;1513;0,0%
;;Направление не указано;2;0,1%
;;Встречное направление;1510;99,8%
;;Попутное направление;1;0,1%
409;Сестрорецк, Муромцева просп. д.8 (пересечение просп. Муромцева и ул. Пушкинской), уч. просп. Муромцева от ул. Большая Горская к ул. Пушкинская, зона контроля 1;KPA-0085-02;КПА;;987;0,0%
;;Направление не указано;4;0,4%
;;Встречное направление;978;99,1%
;;Попутное направление;5;0,5%
410;Сестрорецк, Муромцева просп. д.8 (пересечение просп. Муромцева и ул. Пушкинской), уч. просп. Муромцева от ул. Гагаринская к ул. Алексеевская, зона контроля 1;KPA-0085-01;КПА;;2456;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;2432;99,0%
;;Попутное направление;22;0,9%
411;Сестрорецк, Токарева ул. д.2, уч. Приморского ш. от ул. Токарева к ул. Инструментальщиков.;10-0275;ГЦВН;;11230;0,3%
;;Направление не указано;11230;100,0%
412;Стрельна, Красносельское ш. д.2, уч. Красносельского ш. от Волхонского ш. к Санкт-Петербургскому ш., зона контроля 1;KPA-0074-01;КПА;;3502;0,1%
;;Направление не указано;6;0,2%
;;Встречное направление;3496;99,8%
413;Стрельна, Красносельское ш. д.2, уч. Санкт-Петербургского ш. от Почтового пер. к Красносельскому ш., зона контроля 1,2;KPA-0074-02;КПА;;8077;0,2%
;;Направление не указано;5;0,1%
;;Встречное направление;8072;99,9%
414;Стрельна, Красносельское ш. д.2, уч. Санкт-Петербургского ш. от Расстанной ул. к ул. Глинки, зона контроля 1,2;KPA-0074-04;КПА;;7420;0,2%
;;Встречное направление;7420;100,0%
415;Стрельна, Красносельское ш. д.2, уч. Санкт-Петербургского ш. от Расстанной ул. к ул. Глинки, зона контроля 3;KPA-0074-03;КПА;;3777;0,1%
;;Направление не указано;2;0,1%
;;Встречное направление;3775;99,9%
416;Стрельна, Нижняя Колония ул. д.15 (перекресток Волхонского ш. и ул. Нижняя Колония), уч. Волхонского ш. от Красносельского ш. к ул. Нижняя Колония, зона контроля 1,2;KPA-0076-02;КПА;;5128;0,1%
;;Встречное направление;2232;43,5%
;;Попутное направление;2896;56,5%
417;Стрельна, Нижняя Колония ул. д.15 (перекресток Волхонского ш. и ул. Нижняя Колония), уч. ул. Нижняя Колония от Волхонского ш. к ул. Верхняя Колония, зона контроля 1;KPA-0076-01;КПА;;3816;0,1%
;;Встречное направление;2521;66,1%
;;Попутное направление;1295;33,9%
418;Стрельна, Санкт-Петербургское ш. д.15 В (перекресток), уч. Санкт-Петербургского ш. от Центральной ул. к Варламовской ул., зона контроля 1,2;KPA-0050-01;КПА;;12077;0,3%
;;Направление не указано;1;0,0%
;;Встречное направление;12076;100,0%
419;Стрельна, Санкт-Петербургское ш. д.15 В (перекресток), уч. Санкт-Петербургского ш. от ул. Ленина к просп. Будённого, зона контроля 1,2;KPA-0050-02;КПА;;10761;0,3%
;;Направление не указано;2;0,0%
;;Встречное направление;10759;100,0%
420;Стрельна, Санкт-Петербургское ш. д.15 В (перекресток), уч. просп. Будённого от ж\д вокзала Сергиево к Санкт-Петербургскому ш., зона контроля 1;KPA-0050-03;КПА;;10132;0,3%
;;Направление не указано;4;0,0%
;;Встречное направление;6108;60,3%
;;Попутное направление;4020;39,7%
421;Стрельна, Санкт-Петербургское ш. д.82 (перекресток), уч. Санкт-Петербургского ш. от Львовской ул. к Фронтовой ул., зона контроля 1,2;KPA-0054-02;КПА;;8333;0,2%
;;Встречное направление;8333;100,0%
422;Стрельна, Санкт-Петербургское ш. д.82 (перекресток), уч. Санкт-Петербургского ш. от Орловской ул. к Стрельнинской ул., зона контроля 1,2;KPA-0054-03;КПА;;8611;0,2%
;;Встречное направление;8611;100,0%
423;Стрельна, Санкт-Петербургское ш. д.82 (перекресток), уч. Фронтовой ул. от Владимирского пер. к Санкт-Петербургскому ш., зона контроля 1,2;KPA-0054-01;КПА;;2982;0,1%
;;Встречное направление;2978;99,9%
;;Попутное направление;4;0,1%
424;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., 2-я правая полоса;SK0181;ГАС ФН ПДД;;5203;0,1%
;;Направление не указано;5203;100,0%
425;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., 3-я правая полоса;SK0190;ГАС ФН ПДД;;3901;0,1%
;;Направление не указано;3901;100,0%
426;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., крайняя левая полоса;SK0191;ГАС ФН ПДД;;3346;0,1%
;;Направление не указано;3346;100,0%
427;г. СПб, 59 км 800 м КАД А-118, от Октябрьской наб. к Софийской ул., крайняя правая полоса;SK0177;ГАС ФН ПДД;;5477;0,1%
;;Направление не указано;5477;100,0%
428;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., 2-я правая полоса;SK0179;ГАС ФН ПДД;;5279;0,1%
;;Направление не указано;5279;100,0%
429;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., 3-я правая полоса;SK0186;ГАС ФН ПДД;;3414;0,1%
;;Направление не указано;3414;100,0%
430;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., крайняя левая полоса;SK0189;ГАС ФН ПДД;;3238;0,1%
;;Направление не указано;3238;100,0%
431;г. СПб, 66 км 800 м КАД А-118, от Таллинского ш. к Дачному пр., крайняя правая полоса;SK0178;ГАС ФН ПДД;;2012;0,1%
;;Направление не указано;2012;100,0%
432;г. СПб, 70 км 300 м КАД А-118, от Пулковского ш. к Дачному пр., 2-я правая полоса;SK0187;ГАС ФН ПДД;;4491;0,1%
;;Направление не указано;4491;100,0%
433;г. СПб, 70 км 300 м КАД А-118, от Пулковского ш. к Дачному пр., крайняя левая полоса;SK0192;ГАС ФН ПДД;;898;0,0%
;;Направление не указано;898;100,0%
434;г. СПб, 70 км 300 м КАД А-118, от Пулковского ш. к Дачному пр., крайняя правая полоса;SK0184;ГАС ФН ПДД;;3062;0,1%
;;Направление не указано;3062;100,0%
435;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., 2-я правая полоса;SK0182;ГАС ФН ПДД;;3668;0,1%
;;Направление не указано;3668;100,0%
436;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., 3-я правая полоса;SK0194;ГАС ФН ПДД;;5081;0,1%
;;Направление не указано;5081;100,0%
437;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., крайняя левая полоса;SK0195;ГАС ФН ПДД;;2739;0,1%
;;Направление не указано;2739;100,0%
438;г. СПб, 73 км 600 м КАД А-118, от Дачного пр. к Таллинскому ш., крайняя правая полоса;SK0176;ГАС ФН ПДД;;2669;0,1%
;;Направление не указано;2669;100,0%
439;г. СПб, 81 км 800 м КАД А-118, от Софийской ул. к Октябрьской наб., 3-я правая полоса;SK0185;ГАС ФН ПДД;;4485;0,1%
;;Направление не указано;4485;100,0%
440;г. СПб, Белградская ул. д.10 к.1-А, от пр. Славы к ул. Фучика;MB0198;ГАС ФН ПДД;;6903;0,2%
;;Направление не указано;6903;100,0%
441;г. СПб, Белградская ул. д.10 к.1-А, от ул. Фучика к пр. Славы;MB0199;ГАС ФН ПДД;;6191;0,2%
;;Направление не указано;6191;100,0%
442;г. СПб, Белградская ул. д.42, к.1 А, от пр. Славы к  ул. Димитрова;1212007;ГАС ФН ПДД;;9594;0,3%
;;Направление не указано;9594;100,0%
443;г. СПб, Богатырский пр. д.59, к.1, от Туристской ул. к Шуваловскому пр.;1307017;ГАС ФН ПДД;;1046;0,0%
;;Направление не указано;1046;100,0%
444;г. СПб, Богатырский пр. д.59, к.1, от Шуваловского пр. к Туристской ул.;1307019;ГАС ФН ПДД;;1842;0,0%
;;Направление не указано;1842;100,0%
445;г. СПб, Большой пр. П.С. д. 86 лит. А к ул. Плуталова;F315;ГАС ФН ПДД;;16286;0,4%
;;Направление не указано;16286;100,0%
446;г. СПб, Большой пр. П.С. д.12 лит. А, к ул. Зверинской;F310;ГАС ФН ПДД;;12087;0,3%
;;Направление не указано;12087;100,0%
447;г. СПб, Большой пр. П.С., д.28/1 лит. А к ул. Пионерская;F317;ГАС ФН ПДД;;2896;0,1%
;;Направление не указано;2896;100,0%
448;г. СПб, Большой пр. П.С., у д.84-А, от Ординарной ул. к ул. Плуталова;PA0169;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
449;г. СПб, Витебский пр. 107-А, от Дунайского пр. к КАД, 2-я правая полоса;SK1296;ГАС ФН ПДД;;3448;0,1%
;;Направление не указано;3448;100,0%
450;г. СПб, Витебский пр. 107-А, от Дунайского пр. к КАД, крайняя левая полоса;SK1297;ГАС ФН ПДД;;2619;0,1%
;;Направление не указано;2619;100,0%
451;г. СПб, Витебский пр. 107-А, от Дунайского пр. к КАД, крайняя правая полоса;SK1295;ГАС ФН ПДД;;2338;0,1%
;;Направление не указано;2338;100,0%
452;г. СПб, Витебский пр. 107-А, от КАД к Дунайскому пр., 2-я правая полоса;SK0955;ГАС ФН ПДД;;2346;0,1%
;;Направление не указано;2346;100,0%
453;г. СПб, Витебский пр. 107-А, от КАД к Дунайскому пр., крайняя правая полоса;SK1292;ГАС ФН ПДД;;2567;0,1%
;;Направление не указано;2567;100,0%
454;г. СПб, Витебский пр. д. 87 к. 1-А, от ул. Типанова к Дунайскому пр.;MD1071;ГАС ФН ПДД;;3714;0,1%
;;Направление не указано;3714;100,0%
455;г. СПб, Вознесенский пр. д.16 лит. А, к пер. Пирогова;F316;ГАС ФН ПДД;;4790;0,1%
;;Направление не указано;4790;100,0%
456;г. СПб, Вознесенский пр. д.34 лит. Г, к пер. Красноградскому;F313;ГАС ФН ПДД;;4832;0,1%
;;Направление не указано;4832;100,0%
457;г. СПб, Выборгское ш. д.19 к.1, от ул. Хошимина к пр. Просвещения;1411005;ГАС ФН ПДД;;16754;0,4%
;;Направление не указано;16754;100,0%
458;г. СПб, Выборгское ш. д.19, к.1, от пр. Просвещения к ул. Хошимина;1411008;ГАС ФН ПДД;;12384;0,3%
;;Направление не указано;12384;100,0%
459;г. СПб, Выборгское ш. д.34 А, от пр. Энгельса к пр. Луначарского;1307023;ГАС ФН ПДД;;16033;0,4%
;;Направление не указано;16033;100,0%
460;г. СПб, Выборгское ш. пересечение с дорогой на Каменку;1212008;ГАС ФН ПДД;;25779;0,7%
;;Направление не указано;25779;100,0%
461;г. СПб, Гражданский пр. д. 84, от Северного пр. к пр.Науки;1212012;ГАС ФН ПДД;;18837;0,5%
;;Направление не указано;18837;100,0%
462;г. СПб, Дорога в аэропорт Пулково, координаты N59.79224 E30.30762, к Пулковскому ш., 2-я правая полоса;SK1294;ГАС ФН ПДД;;4390;0,1%
;;Направление не указано;4390;100,0%
463;г. СПб, Дорога в аэропорт Пулково, координаты N59.79224 E30.30762, к Пулковскому ш., крайняя левая полоса;SK1293;ГАС ФН ПДД;;2317;0,1%
;;Направление не указано;2317;100,0%
464;г. СПб, Дорога в аэропорт Пулково, координаты N59.79224 E30.30762, к Пулковскому ш., крайняя правая полоса;SK0956;ГАС ФН ПДД;;742;0,0%
;;Направление не указано;742;100,0%
465;г. СПб, Дорога в аэропорт Пулково, координаты N59.79235 E30.30769, от Пулковского ш., 2-я правая полоса;SK0954;ГАС ФН ПДД;;4563;0,1%
;;Направление не указано;4563;100,0%
466;г. СПб, Дорога в аэропорт Пулково, координаты N59.79235 E30.30769, от Пулковского ш., крайняя левая полоса;SK1282;ГАС ФН ПДД;;1154;0,0%
;;Направление не указано;1154;100,0%
467;г. СПб, Дорога в аэропорт Пулково, координаты N59.79235 E30.30769, от Пулковского ш., крайняя правая полоса;SK1281;ГАС ФН ПДД;;586;0,0%
;;Направление не указано;586;100,0%
468;г. СПб, Дорога в аэропорт Пулково, координаты N59.79347 E30.29922, к Пулковскому ш.;KB0356;ГАС ФН ПДД;;18063;0,5%
;;Направление не указано;18063;100,0%
469;г. СПб, Дунайский пр. д.58, к.3 А, от Бухарестской ул. к Софийской ул.;1411009;ГАС ФН ПДД;;8791;0,2%
;;Направление не указано;8791;100,0%
470;г. СПб, Дунайский пр. д.58, к.3 А, от Бухарестской ул. к Софийской ул.;1307020;ГАС ФН ПДД;;32153;0,9%
;;Направление не указано;32153;100,0%
471;г. СПб, Дунайский пр. д.58, к.3 А, от Софийской ул. к Бухарестской ул.;1307021;ГАС ФН ПДД;;9251;0,2%
;;Направление не указано;9251;100,0%
472;г. СПб, ЗСД 15 км 258 м, от Благодатной ул. к Приморскому пр.;MT0249;ЗСД;;39573;1,0%
;;Направление не указано;39573;100,0%
473;г. СПб, ЗСД 21 км 109 м, от КАД к Богатырскому пр.;MT0248;ЗСД;;29731;0,8%
;;Направление не указано;29731;100,0%
474;г. СПб, ЗСД 26 км 778 м, от Богатырского пр. к КАД;MT0244;ЗСД;;29318;0,8%
;;Направление не указано;29318;100,0%
475;г. СПб, ЗСД 35 км 792 м, от Приморского пр. к Благодатной ул.;MT0246;ЗСД;;35568;0,9%
;;Направление не указано;35568;100,0%
476;г. СПб, ЗСД 36 км 912 м, от КАД к а/д "Скандинавия";MT0247;ЗСД;;26983;0,7%
;;Направление не указано;26983;100,0%
477;г. СПб, ЗСД 8 км 088 м, от а/д "Скандинавия" к КАД;MT0245;ЗСД;;25486;0,7%
;;Направление не указано;25486;100,0%
478;г. СПб, Зеленогорское ш. 3 км 553 м, к нп Комарово;KPS00020/KPL00021;ГАС ФН ПДД;;11781;0,3%
;;Направление не указано;11781;100,0%
479;г. СПб, Зеленогорское ш. д. 6, лит. А, к г. Зеленогорск;KLAT007/KLAK021;ГАС ФН ПДД;;3212;0,1%
;;Направление не указано;3212;100,0%
480;г. СПб, Зеленогорское ш. д. 6, лит. А, к нп Солнечное;KLAT007/KLAK022;ГАС ФН ПДД;;7162;0,2%
;;Направление не указано;7162;100,0%
481;г. СПб, КАД А-118 от Московского ш. к Софийской ул., крайняя левая полоса;SK0960;ГАС ФН ПДД;;4562;0,1%
;;Направление не указано;4562;100,0%
482;г. СПб, КАД А-118, от Дачного пр. к Пулковскому ш., 2-я правая полоса;SK0952;ГАС ФН ПДД;;4842;0,1%
;;Направление не указано;4842;100,0%
483;г. СПб, КАД А-118, от Дачного пр. к Пулковскому ш., 3-я правая полоса;SK0957;ГАС ФН ПДД;;7127;0,2%
;;Направление не указано;7127;100,0%
484;г. СПб, КАД А-118, от Дачного пр. к Пулковскому ш., крайняя правая полоса;SK0951;ГАС ФН ПДД;;4559;0,1%
;;Направление не указано;4559;100,0%
485;г. СПб, КАД А-118, от Московского ш. к Софийской ул., 2-я правая полоса;SK0962;ГАС ФН ПДД;;4421;0,1%
;;Направление не указано;4421;100,0%
486;г. СПб, КАД А-118, от Московского ш. к Софийской ул., 3-я правая полоса;SK0959;ГАС ФН ПДД;;8509;0,2%
;;Направление не указано;8509;100,0%
487;г. СПб, КАД А-118, от Московского ш. к Софийской ул., крайняя правая полоса;SK0961;ГАС ФН ПДД;;4575;0,1%
;;Направление не указано;4575;100,0%
488;г. СПб, Каменноостровский пр. д. 68-А, от Ушаковского моста к Каменноостровскому мосту;KB0035;ГАС ФН ПДД;;17890;0,5%
;;Направление не указано;17890;100,0%
489;г. СПб, Каменноостровский пр. д.81-Г, от Каменноостровского моста к Ушаковскому мосту;KB0038;ГАС ФН ПДД;;16165;0,4%
;;Направление не указано;16165;100,0%
490;г. СПб, Кантемировская ул., дом 7 литБ, от Кантемировского моста к пл. Академика Климова;PA0146;ГАС ФН ПДД;;3;0,0%
;;Направление не указано;3;100,0%
491;г. СПб, Кантемировский мост, от пр. Медиков к Кантемировской ул.;F308;ГАС ФН ПДД;;2931;0,1%
;;Направление не указано;2931;100,0%
492;г. СПб, Коломяжский пр. д.18, от ул. Аэродромной к Школьной ул., 2-я правая полоса;SK1277;ГАС ФН ПДД;;2149;0,1%
;;Направление не указано;2149;100,0%
493;г. СПб, Коломяжский пр. д.18, от ул. Аэродромной к Школьной ул., 3-я правая полоса;SK1279;ГАС ФН ПДД;;2917;0,1%
;;Направление не указано;2917;100,0%
494;г. СПб, Коломяжский пр. д.18, от ул. Аэродромной к Школьной ул., крайняя левая полоса;SK1278;ГАС ФН ПДД;;1012;0,0%
;;Направление не указано;1012;100,0%
495;г. СПб, Ленинский пр. д. 126-А, к пр. Стачек;F301;ГАС ФН ПДД;;16004;0,4%
;;Направление не указано;16004;100,0%
496;г. СПб, Ленинский пр. д. 87-А, к пр. Стачек;F302;ГАС ФН ПДД;;3547;0,1%
;;Направление не указано;3547;100,0%
497;г. СПб, Ленинский пр. д. 87-А, к пр. Стачек;F303;ГАС ФН ПДД;;16095;0,4%
;;Направление не указано;16095;100,0%
498;г. СПб, Малоохтинская наб. д. 16 А, от Республиканской ул. к мосту Петра Великого;1212005;ГАС ФН ПДД;;27801;0,7%
;;Направление не указано;27801;100,0%
499;г. СПб, Митрофаньевское ш. д.29-В, от М. Митрофаньевской ул. к Кубинской ул.;KB0344;ГАС ФН ПДД;;13608;0,4%
;;Направление не указано;13608;100,0%
500;г. СПб, Народного Ополчения пр. д. 197;KB0039;ГАС ФН ПДД;;9888;0,3%
;;Направление не указано;9888;100,0%
501;г. СПб, Невский пр., в районе д.68а-А, от пр. Литейный к наб. реки Фонтанки;PA0113;ГАС ФН ПДД;;1;0,0%
;;Направление не указано;1;100,0%
502;г. СПб, Новоизмайловский пр. д.81-А, от Ленинского пр. к Бассейной ул.;KB0041;ГАС ФН ПДД;;4454;0,1%
;;Направление не указано;4454;100,0%
503;г. СПб, Обводный канал  д. 75-А, направление встречное  от ул. Боровая  к ул. Черняховского;MD0097;ГАС ФН ПДД;;2747;0,1%
;;Направление не указано;2747;100,0%
504;г. СПб, Октябрьская наб. д. 38, от ул. Дыбенко к ул. Зольная;MD0127;ГАС ФН ПДД;;6616;0,2%
;;Направление не указано;6616;100,0%
505;г. СПб, Октябрьская наб. напротив д.38, от ул. Зольная к ул. Дыбенко;KB0454;ГАС ФН ПДД;;10693;0,3%
;;Направление не указано;10693;100,0%
506;г. СПб, Петергофское ш. д.11/21-Б, от пр. М. Жукова к ул. Доблести;KB0460;ГАС ФН ПДД;;14184;0,4%
;;Направление не указано;14184;100,0%
507;г. СПб, Петергофское ш. д.31, к.2 А, от ул. Катерников к ул. Доблести;1411004;ГАС ФН ПДД;;22700;0,6%
;;Направление не указано;22700;100,0%
508;г. СПб, Пискаревский пр. д.39 А,  от пр. М. Блюхера к пр. Металлистов;1307022;ГАС ФН ПДД;;3099;0,1%
;;Направление не указано;3099;100,0%
509;г. СПб, Пискаревский пр. д.39 А, от пр. М. Блюхера к Бестужевской ул.;1307026;ГАС ФН ПДД;;30512;0,8%
;;Направление не указано;30512;100,0%
